latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-13.78039,-65.15411,308.5,0.45,0.47,2020-08-12,0512,1,nominal,2.0NRT,292.1,1.6,N
-13.78279,-65.15704,311,0.45,0.47,2020-08-12,0512,1,nominal,2.0NRT,291.5,1.9,N
-13.78706,-65.15787,323,0.45,0.47,2020-08-12,0512,1,nominal,2.0NRT,291.2,1.9,N
-14.05176,-63.70478,325,0.54,0.42,2020-08-12,0512,1,nominal,2.0NRT,291.7,2.3,N
-13.79132,-65.15869,328.9,0.45,0.47,2020-08-12,0512,1,nominal,2.0NRT,291.7,3.1,N
-13.79815,-65.12177,317.2,0.44,0.46,2020-08-12,0512,1,nominal,2.0NRT,292.4,1.3,N
-13.79558,-65.15951,328.2,0.45,0.47,2020-08-12,0512,1,nominal,2.0NRT,291.6,3.1,N
-13.82717,-65.13161,302.3,0.44,0.46,2020-08-12,0512,1,nominal,2.0NRT,291.3,0.7,N
-13.83217,-65.12835,333.2,0.44,0.46,2020-08-12,0512,1,nominal,2.0NRT,292.8,1.9,N
-13.83142,-65.13243,312.1,0.44,0.46,2020-08-12,0512,1,nominal,2.0NRT,291.7,1.9,N
-13.83642,-65.12917,309.6,0.44,0.46,2020-08-12,0512,1,nominal,2.0NRT,291.7,1.9,N
-14.9336,-59.29007,310.7,0.38,0.36,2020-08-12,0512,1,nominal,2.0NRT,290.8,0.8,N
-14.90605,-59.50809,303.2,0.38,0.36,2020-08-12,0512,1,nominal,2.0NRT,290.7,1.1,N
-14.9088,-59.5122,301.3,0.38,0.36,2020-08-12,0512,1,nominal,2.0NRT,289.6,0.5,N
-14.95858,-59.19569,311.3,0.38,0.36,2020-08-12,0512,1,nominal,2.0NRT,292.2,1.4,N
-14.91211,-59.51276,314.3,0.38,0.36,2020-08-12,0512,1,nominal,2.0NRT,290.7,0.9,N
-14.96189,-59.19624,309.5,0.38,0.36,2020-08-12,0512,1,nominal,2.0NRT,293.2,1.6,N
-14.91542,-59.51331,302.6,0.38,0.36,2020-08-12,0512,1,nominal,2.0NRT,291.9,0.9,N
-14.96464,-59.20035,304.5,0.38,0.36,2020-08-12,0512,1,nominal,2.0NRT,290,0.8,N
-14.9652,-59.19679,315.1,0.38,0.36,2020-08-12,0512,1,nominal,2.0NRT,293.4,1.6,N
-14.97132,-59.15764,305.1,0.38,0.36,2020-08-12,0512,1,nominal,2.0NRT,292.4,1.4,N
-14.91873,-59.51386,311.7,0.38,0.36,2020-08-12,0512,1,nominal,2.0NRT,293.3,1.6,N
-14.96795,-59.2009,312.3,0.38,0.36,2020-08-12,0512,1,nominal,2.0NRT,290.7,1.3,N
-14.92204,-59.51442,326.4,0.38,0.36,2020-08-12,0512,1,nominal,2.0NRT,292.5,1.6,N
-14.92591,-59.51141,324.3,0.38,0.36,2020-08-12,0512,1,nominal,2.0NRT,294.3,1.3,N
-14.92534,-59.51497,300.7,0.38,0.36,2020-08-12,0512,1,nominal,2.0NRT,290,0.6,N
-14.92922,-59.51196,308.8,0.38,0.36,2020-08-12,0512,1,nominal,2.0NRT,291.7,1.3,N
-14.92978,-59.50839,306.4,0.38,0.36,2020-08-12,0512,1,nominal,2.0NRT,293.2,1.3,N
-14.93202,-59.49416,305.3,0.38,0.36,2020-08-12,0512,1,nominal,2.0NRT,294.9,1.9,N
-14.93314,-59.48706,304.2,0.38,0.36,2020-08-12,0512,1,nominal,2.0NRT,293.6,1.6,N
-14.93309,-59.50895,326.5,0.38,0.36,2020-08-12,0512,1,nominal,2.0NRT,293,2.9,N
-14.93589,-59.49116,306.3,0.38,0.36,2020-08-12,0512,1,nominal,2.0NRT,294.9,1.5,N
-14.93645,-59.48761,316.3,0.38,0.36,2020-08-12,0512,1,nominal,2.0NRT,295.4,1.5,N
-14.93695,-59.50595,325.4,0.38,0.36,2020-08-12,0512,1,nominal,2.0NRT,293.6,1.8,N
-14.93976,-59.48816,324.3,0.38,0.36,2020-08-12,0512,1,nominal,2.0NRT,294.4,1.5,N
-14.93752,-59.50239,304.3,0.38,0.36,2020-08-12,0512,1,nominal,2.0NRT,293.4,1.8,N
-14.94251,-59.49227,324.7,0.38,0.36,2020-08-12,0512,1,nominal,2.0NRT,294.9,2.2,N
-14.94307,-59.48872,323.1,0.38,0.36,2020-08-12,0512,1,nominal,2.0NRT,294,2.2,N
-14.94083,-59.50294,305.6,0.38,0.36,2020-08-12,0512,1,nominal,2.0NRT,292.4,1.1,N
-14.98162,-59.28709,315,0.38,0.36,2020-08-12,0512,1,nominal,2.0NRT,289.7,1,N
-15.50474,-56.14302,303.4,0.47,0.39,2020-08-12,0512,1,nominal,2.0NRT,291.3,1.2,N
-15.50959,-56.13493,336.2,0.47,0.39,2020-08-12,0512,1,nominal,2.0NRT,294.4,4.4,N
-15.51021,-56.13058,306.4,0.47,0.39,2020-08-12,0512,1,nominal,2.0NRT,291.5,4.4,N
-15.52836,-56.13329,336,0.47,0.39,2020-08-12,0512,1,nominal,2.0NRT,292.3,4.6,N
-16.33064,-49.95881,322.7,0.39,0.59,2020-08-12,0512,1,nominal,2.0NRT,287.2,2.6,N
-16.3361,-49.95929,341,0.39,0.59,2020-08-12,0512,1,nominal,2.0NRT,289.8,3.1,N
-16.3365,-49.95573,302.2,0.39,0.59,2020-08-12,0512,1,nominal,2.0NRT,288.3,3.1,N
-15.5975,-56.09293,319,0.47,0.4,2020-08-12,0512,1,nominal,2.0NRT,294,2.4,N
-14.21748,-64.97091,334.3,0.43,0.46,2020-08-12,0512,1,nominal,2.0NRT,291.3,3.8,N
-16.50536,-49.39491,330.7,0.42,0.61,2020-08-12,0512,1,nominal,2.0NRT,285.3,3.6,N
-14.37397,-64.18588,315.9,0.57,0.43,2020-08-12,0512,1,nominal,2.0NRT,290.2,2.4,N
